Time,LOND_NEWY_in,LOND_NEWY_out,AMST_BOST_in,AMST_BOST_out,AOFA_LOND_in,AOFA_LOND_out,CERN-513_WASH_in,CERN-513_WASH_out
01/12/2018 07:00,3754108871,10582234664,5391713539,2018223968,34503506594,22880802283,682194195.5,1431923609
01/12/2018 08:00,2070694374,11311204980,9447932395,2235567945,29825470736,20225884199,1824192485,3686101446
01/12/2018 09:00,3426074325,10682789759,8096431340,4495454799,38712605861,29054287580,6207749849,16560655445
01/12/2018 10:00,1838970484,9441383607,9856214555,2282230453,28400402234,28425606005,2094491627,10474591185
01/12/2018 11:00,748799451.6,8807055017,11799272928,2495631756,29113390942,23322936701,1085729299,11054386790
01/12/2018 12:00,821855630.2,9339123689,7864433269,2661540553,29799255270,24358268776,3460456166,8443573708
01/12/2018 13:00,953195156,8616926352,9168329244,2888390490,29598423938,26016848497,3415062226,8036285414
01/12/2018 14:00,1400051873,9921121097,2724064638,2469459616,27862526500,23598138671,10258872602,9412647849
01/12/2018 15:00,1788345362,9545061366,860275583.8,1342794557,40306288625,35484789337,7687868828,7588279281
01/12/2018 16:00,808769811.5,12452123867,42325780.24,64171.54701,35247146162,38085737192,3052488942,2667946638
01/12/2018 17:00,1022436991,10954273264,33612304885,33612306268,29524952841,37836765251,2426000454,2706914349
01/12/2018 18:00,4526423185,10260885937,12705.29801,13975.7901,33484187761,49004879391,3379597938,1925447937
01/12/2018 19:00,5484422680,10083420887,12607.14402,13987.42309,28897015948,50433012915,2240530482,2099088910
01/12/2018 20:00,745965063.6,10202318113,12662.85183,13973.73011,31203860616,45258309424,1055359466,1800307725
01/12/2018 21:00,1157833750,9634245592,2070484712,2872850224,33958206512,43469831394,2143856133,2057937032
01/12/2018 22:00,990409240.7,10827612829,3836577307,3562111727,29742068668,36621649501,3023123502,3674807473
01/12/2018 23:00,1560365234,9896869594,3082515919,2384345030,24704970745,39252736334,1119806858,2674640965
1/13/18 0:00,1067900646,9460678538,3298068630,2429749029,30243501327,40544852233,2553325366,3433201374
1/13/18 1:00,1538749529,7989349556,1819314616,2179169487,31777944105,36130417715,2023445150,6152803969
1/13/18 2:00,926294949.4,8945122767,2156346242,1854103007,32617537320,35412159196,4281121742,14849196186
1/13/18 3:00,1244088182,3644684250,2352562780,1539391479,29619239402,35328154752,6042980900,7575718421
1/13/18 4:00,1158490230,5205750225,3029319128,1605986747,26455925362,33156043514,6653116956,7365046039
1/13/18 5:00,939688475.9,9316912163,3075784423,3896730736,28437614875,32652763124,7056967451,3656566880
1/13/18 6:00,1577968290,7953373568,4814590791,2688598669,36609211896,34403045468,5443289207,8698528410
1/13/18 7:00,4455776498,7839697719,3448358386,2453992444,36617362271,35065445158,3895888324,7611794356
1/13/18 8:00,5507529701,9181649625,5001235497,3584103166,26196774753,31502314370,6311122194,5801633554
1/13/18 9:00,1228179099,12076401634,3803056671,4725469782,28953505129,28071001058,7130098172,7375411006
1/13/18 10:00,1425898190,9510128867,2424273284,3533976828,32453783862,31004062483,8436484744,10535539862
1/13/18 11:00,1373816052,11215001818,3018608253,3995237098,32251880611,34234320955,5983409712,4689957955
1/13/18 12:00,1337231464,8894764860,2397499437,2854576446,35299636833,35751965305,3963673193,8120028342
1/13/18 13:00,1237953785,6107078638,2244647447,1723625850,34432317227,31494502862,5701485987,11029245560
1/13/18 14:00,1094328867,9643389845,4882308192,1872129400,22246045722,34836351828,4445215539,9059241298
1/13/18 15:00,2467280508,9734562033,4060711315,1888709610,25336446603,28086777702,4987730965,11310315213
1/13/18 16:00,1283978540,8151021700,5105563116,1870001676,26600717999,29241304708,6380555531,14856374882
1/13/18 17:00,3291597514,7739637868,2973046962,1449530141,25152108731,27709035911,5088996409,10306879901
1/13/18 18:00,5718277351,9802575711,4932599396,1229461231,24573551429,36506978115,5753694869,11023772431
1/13/18 19:00,5489146516,5815666347,2500011996,804906829.3,21342381249,30090543371,5042872659,12557584872
1/13/18 20:00,3579526165,5563811581,5575492083,1808185147,23646599998,31009100311,5188490983,14774868535
1/13/18 21:00,2378040299,5197492423,4768739762,1038865392,19001348799,27209418670,2179360573,17698521537
1/13/18 22:00,3202426252,4965473317,3444696755,838749315.5,20815794443,23570559759,2867738774,18564066279
1/13/18 23:00,4533366962,4861613963,4062934563,2219905108,26448337236,30754708096,1598149396,13561962053
1/14/18 0:00,5304338742,4684202901,4036208965,2324290504,38652037710,29072156196,2354882874,10346502261
1/14/18 1:00,4269683786,7915941704,4554128106,2069987867,45448404640,30599783298,1828172466,9552612558
1/14/18 2:00,6234102360,2828690450,5504901234,1784868383,36352338226,33849248923,1548166774,886894100.5
1/14/18 3:00,6756163100,3316311219,3465871662,1851307315,38065818174,30213463447,1037846372,2437594454
1/14/18 4:00,8914757276,5339251219,3499719375,1673008761,39526521276,30974365724,597980315.2,2075813427
1/14/18 5:00,11195466494,8280523463,5533183330,2134404316,40010695369,36380163680,1412017001,2115857804
1/14/18 6:00,13029355239,6111648570,5560805809,2641369237,36499784058,36230433594,984498183.2,3346174331
1/14/18 7:00,14746849274,8755115249,6209541903,2550800076,36012297476,30117117567,268353636.8,2187036644
1/14/18 8:00,12238787993,11970343719,4407260288,2889712690,33081374032,29766765039,753583408.6,2195165874
1/14/18 9:00,15639112572,13301597697,6196547976,2619906347,30813967774,29097826875,2398081387,9018085008
1/14/18 10:00,14773443679,12889071641,4152826840,2181135367,29043010049,26499089598,1508589210,13572020136
1/14/18 11:00,14261747187,11196418151,5010229196,3113673517,28578086131,23352284803,1747360669,14871020184
1/14/18 12:00,15225008580,13789091231,3813840957,3633206057,25219138989,21686851337,1363942701,13675610040
1/14/18 13:00,14551959004,11782616405,5695495620,2386218754,26825727890,20383611558,1050106045,13392168679
1/14/18 14:00,14569475856,12840892235,5851100894,2294098950,24299366605,23015033556,5379471142,12074856793
1/14/18 15:00,15482244890,10679749624,3803462602,1403773198,21533984252,28257763652,1090695101,11902241556
1/14/18 16:00,11567547882,11749404501,3344950363,1941756870,22471996551,22174373774,844841495.5,2624352398
1/14/18 17:00,7674004071,10732662183,5491650722,2337589907,30455592705,24103942652,1471846308,629184607.4
1/14/18 18:00,6286191939,11678351570,4842496983,5091832665,32302024084,27463968839,3200569957,723733067.9
1/14/18 19:00,7685306041,11856683100,3340571097,5930058493,29764901100,18832529495,2437529305,2072478961
1/14/18 20:00,7640376936,13179441552,3778568773,3058543494,27380808705,16314018759,1703820224,1146249520
1/14/18 21:00,8087759417,12815517110,5803417282,3492016294,36956480989,18252122330,5872904587,4062107091
1/14/18 22:00,6861880467,8515125466,4050446786,3558327097,33252283194,18004572722,3273010772,1561126949
1/14/18 23:00,6206627614,12280711385,5545923510,3316305274,27363475085,15531352085,959482634.9,9292996776
1/15/18 0:00,7874534820,12936080815,3052743545,3816594482,19902470001,13619644601,3443765134,1949622457
1/15/18 1:00,7900904089,9033231615,5221111295,3543874491,20563045050,13845236434,3062042493,1266292704
1/15/18 2:00,8166151330,8626060604,2719981190,3807583501,19591168809,18367283222,1207687795,1027378412
1/15/18 3:00,7939850604,12362492943,3388674805,3274387003,25944980736,31957179309,5266562670,5048771693
1/15/18 4:00,9768212189,11057678485,5229157142,2955832017,25167096049,34487869436,9922658814,2179565195
1/15/18 5:00,9304926394,14246340921,4561076117,3581839339,21747391008,31392235333,9465569594,771238680.5
1/15/18 6:00,7785900090,13176673955,5129052015,3387407291,24180984354,20110116011,7880095487,900512260.9
1/15/18 7:00,9550464701,11144864592,5420802091,3404558703,25219349989,18792637863,1281160770,699933324.3
1/15/18 8:00,9878644648,9282353418,5491882368,3833987298,23763762336,22816503367,1166459233,965222949.7
1/15/18 9:00,5805031023,9322939685,7972841624,4005097018,29474174544,22542359892,990429184,5239277718
1/15/18 10:00,2724638936,8937870855,3688587502,4207734374,35893840739,18719000780,1203832984,11593988855
1/15/18 11:00,2225570790,10688919403,3913874512,4082416855,34792022452,13517745527,937279390.1,19191802264
1/15/18 12:00,4263482983,9287287401,4550398816,4177871073,31234988317,24221728202,1363926712,20487143168
1/15/18 13:00,1689037648,7553264679,8323132012,3731763473,27442139805,27493158387,3337015945,18699543050
1/15/18 14:00,1876258213,7155822680,10243520866,4261637433,27591401340,26078027189,5382918354,25739709433
1/15/18 15:00,616645961.9,8462340199,7687191426,3435539605,25010258878,23000381319,3365392349,21131626577
1/15/18 16:00,2751521127,7809624181,5651413767,1744143810,26608106498,25570083835,5329591628,16787539663
1/15/18 17:00,2709700154,6599793727,7204642680,1997833916,33030790489,36385497849,10137285972,7967181383
1/15/18 18:00,3713301103,3582347807,6143819921,3418922542,26098888431,27554476886,7978947304,1529313902
1/15/18 19:00,1067936186,1094163611,5822630257,6073183394,21077475648,22504747729,9083351814,1304297987
1/15/18 20:00,2988688448,588322203.7,5437599653,3738685210,22674031824,23296971457,10473904923,1472199447
1/15/18 21:00,5296894723,1453846389,5856255670,3994551190,23669009284,20445843839,9444173003,4491311813
1/15/18 22:00,5570370809,3414796086,5817246439,3795423661,18470864442,26748181749,9084613210,2748501369
1/15/18 23:00,10772461385,7193534794,8548142006,4815404117,26172386168,28695397844,9041704145,2361419516
1/16/18 0:00,6901659568,6228027514,6024202967,2693600779,23676458572,26922104409,8617873058,1461553748
1/16/18 1:00,8134218855,6559487580,5848097553,1861135312,20301033293,23855421726,8106205092,789735100.1
1/16/18 2:00,7007136756,7051102260,8717187625,1964298008,23575769343,24477134893,10422766272,3073874025
1/16/18 3:00,5122208456,7680976479,5377479310,2350788481,23529355181,23369521428,8474210192,4262947767
1/16/18 4:00,7146711538,7993663718,5385827248,923005285.2,19454181598,20116875825,6010668262,3237981132
1/16/18 5:00,4878525988,7354348303,4836820509,1027111291,16956857495,21912947244,3659829864,10064628557
1/16/18 6:00,7871560098,7555946604,5812169571,1602856568,20924087323,23965713237,2360554059,6825079832
1/16/18 7:00,20293662579,9423302649,4918687025,1644411220,27890587940,24244410932,2977154829,5893236743
1/16/18 8:00,15258883972,8567239996,4959358530,2525565055,23271725268,25257784053,4171534453,3329071351
1/16/18 9:00,13189077852,7872158923,4497691030,3930972076,24471080154,28972088246,3656190936,3980561113
1/16/18 10:00,12745288356,6215495423,5669996879,3774043577,22462396137,26935641637,3124330101,4173275303
1/16/18 11:00,15088206140,2375154084,4852719520,4228905815,21959854615,26677141427,5167241957,6020907136
1/16/18 12:00,18935676099,4056134831,4632293851,5381809018,29556101893,28824305133,4251205723,7481227092
1/16/18 13:00,16742965317,5339620665,4654752021,3635478782,21902813683,29013896366,5094234421,5246078834
1/16/18 14:00,13265952979,5747360785,6132907837,3268117238,22580680927,28762769540,4905800406,2810239881
1/16/18 15:00,14913708576,4367613880,6364568409,3018562673,20531767396,21899062413,3266499199,9335651395
1/16/18 16:00,23331336290,5323105383,5492263192,3040714714,23272693549,39279135598,3139403257,2380877403
1/16/18 17:00,19770124033,4886987988,5791146187,2617293686,22266258355,35342854049,2163981785,3504582529
1/16/18 18:00,12397001969,4971543890,5708043597,3339560766,26383094749,32614702527,2451326697,3450032219
1/16/18 19:00,13218001192,7927253861,4431584543,3538303152,24699596168,31275907220,2013733138,3727422406
1/16/18 20:00,16016828413,7374611096,4539398897,2916843439,17988472796,30611190161,1207929793,3925988616
1/16/18 21:00,13755544353,4779412564,4410287791,3406878953,24867052349,36831530766,1583538582,2063331684
1/16/18 22:00,12634902742,4593083258,4989452634,7133550065,27972227347,40455005841,5263168733,5109240382
1/16/18 23:00,15643231897,4758885983,5025586715,5884815177,24940982901,33369719775,4873117340,6366323745
1/17/18 0:00,17429623907,5844873174,6937385364,3378377731,28902644295,41352218804,6197520893,2626679936
1/17/18 1:00,15914564729,10159189554,5948302191,2805433245,26390058338,38072373939,6792795598,2371023644
1/17/18 2:00,18223053334,5740286262,5202397591,3207267466,30076148029,35177677777,3352869566,4835684609
1/17/18 3:00,20633444344,6110654430,4571977343,3058165992,28056764960,38807653160,3515671784,7438774831
1/17/18 4:00,23312242028,8819039980,5062344492,2932152170,24952915366,40525010945,2562719880,6245806021
1/17/18 5:00,27618019220,9432547004,5514462920,2416278740,22161637143,43233908731,1580101852,3354249149
1/17/18 6:00,30248035652,7284651046,7150129708,1664796508,21157952232,31160439119,3147623433,3784343902
1/17/18 7:00,36730034896,7611652509,4695265120,1866702169,17999722719,28385834466,2806994104,3635420829
1/17/18 8:00,39270339281,8600445397,3815899569,2069293175,19383700078,28888942300,5571727894,4143783025
1/17/18 9:00,13415809626,11418266140,3940294951,2350212747,21339955155,39290031597,3097922602,2200799334
1/17/18 10:00,6877362850,12943070747,3846207666,1926683013,23218307859,34196110496,2231977837,4943942201
1/17/18 11:00,7639658757,13624476860,4714466700,1964558767,23628607612,30876261975,3998331797,4726355156
1/17/18 12:00,9189399314,13269912153,8460675400,2462711964,19120397346,29714313751,3288083139,5814627215
1/17/18 13:00,8884465946,12375146267,6776522940,2604604416,17850897431,35465443768,1520264026,5712219575
1/17/18 14:00,7860914378,10640332610,6434682949,4137990846,23193532108,34193604752,1439917736,6483781027
1/17/18 15:00,5542201869,12042936142,7381105422,3231256502,23958879706,42795657918,3125938487,9281897869
1/17/18 16:00,6528996219,10470063460,7514907577,2618263419,24882637765,35394229319,4601793474,17548126447
1/17/18 17:00,7021250874,6691889377,4863367691,2091365136,43801331924,43498430517,2049580405,4222444442
1/17/18 18:00,7540296368,6763543193,4559689235,3599527034,44912412426,44954950716,1373150528,3712246782
1/17/18 19:00,9988918957,8439346449,4069712358,1880247882,37568325934,37810247722,1689948905,4283616709
1/17/18 20:00,15158645417,7791375265,2993949684,2255928725,34079226455,44434655429,2713759221,3534950682
1/17/18 21:00,16219886663,9169598822,3673662700,4243911002,30648313593,41925307026,4181741957,3340901076
1/17/18 22:00,17360718335,13794602666,5195634486,2390111456,25710646582,43715329226,3119487756,4762581508
1/17/18 23:00,23652024012,11484653734,3959694748,2818305625,23800131097,39064771151,1939558934,4025840708
1/18/18 0:00,23027426937,10805124550,3983839439,2446350416,29626867351,44323918158,2189240480,6769957539
1/18/18 1:00,24407782427,9692918745,4192328774,2100165307,54072245234,45317141445,2383866340,4616198450
1/18/18 2:00,22078686186,8474566558,4107223210,1878751759,24393390319,44234400743,1995725641,3400002036
1/18/18 3:00,16837481129,4993570380,5527697885,2486026193,19421544908,38788659991,1964626114,4743917353
1/18/18 4:00,11223635442,6466783657,4032645285,2333258917,22719624610,40324689476,1631638649,1736254395
1/18/18 5:00,10355778994,8795066580,5280703108,2624194078,25047553987,38318256987,1418153322,2996495350
1/18/18 6:00,5006107831,9557682982,5666079116,2144840300,21542630071,41980326839,1927333728,5795023256
1/18/18 7:00,5610279105,9431156905,5990153500,2390069567,17997844522,38971302621,2165574737,5537327050
1/18/18 8:00,9864250839,10176374509,5484811549,2414778379,16916500150,37022523696,1060586137,1960373018
1/18/18 9:00,4214917528,7484257468,6621097911,3461732223,19528746731,32557296258,2534868565,914514239.4
1/18/18 10:00,4669741137,7461711950,7243778858,2428901364,17378061079,29087106182,3662770900,2728563425
1/18/18 11:00,4721991057,12993477096,6071234509,2340903320,19062661410,28488442007,2684578005,3357368038
1/18/18 12:00,3588472478,9365004267,7892975951,2098775630,19686458550,24845780668,1439849947,5508691162
1/18/18 13:00,5587450099,8591676877,8475807196,2614381511,26799679715,27006669391,1844724759,3630317756
1/18/18 14:00,7045411784,8819415576,7820301136,1678893021,25117623120,31221723326,1509012863,2525470433
1/18/18 15:00,5625303615,8905064412,10157197947,1597736074,26633571637,22709005127,1736299326,3367989909
